"sex" "AgeGr" "Start" "End" "Coh" "exclude" "n" "TotalPop" "sY" "eY" "YearGr"
0 92.5 1 2 1926 0 103 1716 2018.5 2019.75 18
0 92.5 1 2 1926 1 61 831 2018.5 2019.75 18
0 92.5 1 3 1926 0 12 1716 2018.5 2019.75 18
0 92.5 1 3 1926 1 6 831 2018.5 2019.75 18
0 92.5 1 4 1926 0 26 1716 2018.5 2019.75 18
0 92.5 1 4 1926 1 11 831 2018.5 2019.75 18
0 92.5 2 2 1926 0 2915 3127 2018.5 2019.75 18
0 92.5 2 2 1926 1 1420 1551 2018.5 2019.75 18
0 92.5 2 3 1926 0 117 3127 2018.5 2019.75 18
0 92.5 2 3 1926 1 69 1551 2018.5 2019.75 18
0 92.5 2 4 1926 0 95 3127 2018.5 2019.75 18
0 92.5 2 4 1926 1 62 1551 2018.5 2019.75 18
0 92.5 3 3 1926 0 1871 2011 2018.5 2019.75 18
0 92.5 3 3 1926 1 862 945 2018.5 2019.75 18
0 92.5 3 4 1926 0 140 2011 2018.5 2019.75 18
0 92.5 3 4 1926 1 83 945 2018.5 2019.75 18
0 92.5 4 4 1926 0 5441 5441 2018.5 2019.75 18
0 92.5 4 4 1926 1 2757 2757 2018.5 2019.75 18
0 92.75 1 1 1926 0 1432 1575 2018.75 2020 18
0 92.75 1 1 1926 1 677 753 2018.75 2020 18
0 92.75 1 2 1926 0 113 1575 2018.75 2020 18
0 92.75 1 2 1926 1 56 753 2018.75 2020 18
0 92.75 1 3 1926 0 10 1575 2018.75 2020 18
0 92.75 1 3 1926 1 9 753 2018.75 2020 18
0 92.75 1 4 1926 0 20 1575 2018.75 2020 18
0 92.75 1 4 1926 1 11 753 2018.75 2020 18
0 92.75 2 2 1926 0 2787 3018 2018.75 2020 18
0 92.75 2 2 1926 1 1379 1481 2018.75 2020 18
0 92.75 2 3 1926 0 138 3018 2018.75 2020 18
0 92.75 2 3 1926 1 59 1481 2018.75 2020 18
0 92.75 2 4 1926 0 93 3018 2018.75 2020 18
0 92.75 2 4 1926 1 43 1481 2018.75 2020 18
0 92.75 3 3 1926 0 1807 2000 2018.75 2020 18
0 92.75 3 3 1926 1 846 937 2018.75 2020 18
0 92.75 3 4 1926 0 193 2000 2018.75 2020 18
0 92.75 3 4 1926 1 91 937 2018.75 2020 18
0 92.75 4 4 1926 0 5702 5702 2018.75 2020 18
0 92.75 4 4 1926 1 2913 2913 2018.75 2020 18
1 92 1 1 1926 0 1273 1417 2018 2019.25 18
1 92 1 1 1926 1 696 756 2018 2019.25 18
1 92 1 2 1926 0 94 1417 2018 2019.25 18
1 92 1 2 1926 1 42 756 2018 2019.25 18
1 92 1 3 1926 0 14 1417 2018 2019.25 18
1 92 1 3 1926 1 7 756 2018 2019.25 18
1 92 1 4 1926 0 36 1417 2018 2019.25 18
1 92 1 4 1926 1 11 756 2018 2019.25 18
1 92 2 2 1926 0 1269 1398 2018 2019.25 18
1 92 2 2 1926 1 610 677 2018 2019.25 18
1 92 2 3 1926 0 52 1398 2018 2019.25 18
1 92 2 3 1926 1 27 677 2018 2019.25 18
1 92 2 4 1926 0 77 1398 2018 2019.25 18
1 92 2 4 1926 1 40 677 2018 2019.25 18
1 92 3 3 1926 0 594 696 2018 2019.25 18
1 92 3 3 1926 1 293 332 2018 2019.25 18
1 92 3 4 1926 0 102 696 2018 2019.25 18
1 92 3 4 1926 1 39 332 2018 2019.25 18
1 92 4 4 1926 0 3253 3253 2018 2019.25 18
1 92 4 4 1926 1 1659 1659 2018 2019.25 18
1 92.25 1 1 1926 0 1188 1273 2018.25 2019.5 18
1 92.25 1 1 1926 1 639 696 2018.25 2019.5 18
1 92.25 1 2 1926 0 59 1273 2018.25 2019.5 18
1 92.25 1 2 1926 1 40 696 2018.25 2019.5 18
1 92.25 1 3 1926 0 3 1273 2018.25 2019.5 18
1 92.25 1 3 1926 1 2 696 2018.25 2019.5 18
1 92.25 1 4 1926 0 23 1273 2018.25 2019.5 18
1 92.25 1 4 1926 1 15 696 2018.25 2019.5 18
1 92.25 2 2 1926 0 1224 1363 2018.25 2019.5 18
1 92.25 2 2 1926 1 593 652 2018.25 2019.5 18
1 92.25 2 3 1926 0 64 1363 2018.25 2019.5 18
1 92.25 2 3 1926 1 16 652 2018.25 2019.5 18
1 92.25 2 4 1926 0 75 1363 2018.25 2019.5 18
1 92.25 2 4 1926 1 43 652 2018.25 2019.5 18
1 92.25 3 3 1926 0 577 660 2018.25 2019.5 18
1 92.25 3 3 1926 1 294 327 2018.25 2019.5 18
1 92.25 3 4 1926 0 83 660 2018.25 2019.5 18
1 92.25 3 4 1926 1 33 327 2018.25 2019.5 18
1 92.25 4 4 1926 0 3468 3468 2018.25 2019.5 18
1 92.25 4 4 1926 1 1749 1749 2018.25 2019.5 18
1 92.5 1 1 1926 0 1098 1188 2018.5 2019.75 18
1 92.5 1 1 1926 1 594 639 2018.5 2019.75 18
1 92.5 1 2 1926 0 63 1188 2018.5 2019.75 18
1 92.5 1 2 1926 1 37 639 2018.5 2019.75 18
1 92.5 1 3 1926 0 4 1188 2018.5 2019.75 18
1 92.5 1 3 1926 1 1 639 2018.5 2019.75 18
1 92.5 1 4 1926 0 23 1188 2018.5 2019.75 18
1 92.5 1 4 1926 1 7 639 2018.5 2019.75 18
1 92.5 2 2 1926 0 1157 1283 2018.5 2019.75 18
1 92.5 2 2 1926 1 563 633 2018.5 2019.75 18
1 92.5 2 3 1926 0 48 1283 2018.5 2019.75 18
1 92.5 2 3 1926 1 33 633 2018.5 2019.75 18
1 92.5 2 4 1926 0 78 1283 2018.5 2019.75 18
1 92.5 2 4 1926 1 37 633 2018.5 2019.75 18
1 92.5 3 3 1926 0 566 644 2018.5 2019.75 18
1 92.5 3 3 1926 1 276 312 2018.5 2019.75 18
1 92.5 3 4 1926 0 78 644 2018.5 2019.75 18
1 92.5 3 4 1926 1 36 312 2018.5 2019.75 18
1 92.5 4 4 1926 0 3649 3649 2018.5 2019.75 18
1 92.5 4 4 1926 1 1840 1840 2018.5 2019.75 18
1 92.75 1 1 1926 0 1005 1098 2018.75 2020 18
1 92.75 1 1 1926 1 548 594 2018.75 2020 18
1 92.75 1 2 1926 0 67 1098 2018.75 2020 18
1 92.75 1 2 1926 1 32 594 2018.75 2020 18
1 92.75 1 3 1926 0 4 1098 2018.75 2020 18
1 92.75 1 3 1926 1 3 594 2018.75 2020 18
1 92.75 1 4 1926 0 22 1098 2018.75 2020 18
1 92.75 1 4 1926 1 11 594 2018.75 2020 18
1 92.75 2 2 1926 0 1091 1220 2018.75 2020 18
1 92.75 2 2 1926 1 532 600 2018.75 2020 18
1 92.75 2 3 1926 0 57 1220 2018.75 2020 18
1 92.75 2 3 1926 1 25 600 2018.75 2020 18
1 92.75 2 4 1926 0 72 1220 2018.75 2020 18
1 92.75 2 4 1926 1 43 600 2018.75 2020 18
1 92.75 3 3 1926 0 544 618 2018.75 2020 18
1 92.75 3 3 1926 1 268 310 2018.75 2020 18
1 92.75 3 4 1926 0 74 618 2018.75 2020 18
1 92.75 3 4 1926 1 42 310 2018.75 2020 18
1 92.75 4 4 1926 0 3828 3828 2018.75 2020 18
1 92.75 4 4 1926 1 1920 1920 2018.75 2020 18
0 91 1 1 1927 0 2538 2748 2018 2019.25 18
0 91 1 1 1927 1 1285 1383 2018 2019.25 18
0 91 1 2 1927 0 172 2748 2018 2019.25 18
0 91 1 2 1927 1 83 1383 2018 2019.25 18
0 91 1 3 1927 0 16 2748 2018 2019.25 18
0 91 1 3 1927 1 6 1383 2018 2019.25 18
0 91 1 4 1927 0 22 2748 2018 2019.25 18
0 91 1 4 1927 1 9 1383 2018 2019.25 18
0 91 2 2 1927 0 3590 3831 2018 2019.25 18
0 91 2 2 1927 1 1801 1940 2018 2019.25 18
0 91 2 3 1927 0 135 3831 2018 2019.25 18
0 91 2 3 1927 1 75 1940 2018 2019.25 18
0 91 2 4 1927 0 106 3831 2018 2019.25 18
0 91 2 4 1927 1 64 1940 2018 2019.25 18
0 91 3 3 1927 0 2004 2191 2018 2019.25 18
0 91 3 3 1927 1 981 1059 2018 2019.25 18
0 91 3 4 1927 0 187 2191 2018 2019.25 18
0 91 3 4 1927 1 78 1059 2018 2019.25 18
0 91 4 4 1927 0 4626 4626 2018 2019.25 18
0 91 4 4 1927 1 2293 2293 2018 2019.25 18
0 91.25 1 1 1927 0 2364 2538 2018.25 2019.5 18
0 91.25 1 1 1927 1 1205 1285 2018.25 2019.5 18
0 91.25 1 2 1927 0 138 2538 2018.25 2019.5 18
0 91.25 1 2 1927 1 61 1285 2018.25 2019.5 18
0 91.25 1 3 1927 0 11 2538 2018.25 2019.5 18
0 91.25 1 3 1927 1 6 1285 2018.25 2019.5 18
0 91.25 1 4 1927 0 25 2538 2018.25 2019.5 18
0 91.25 1 4 1927 1 13 1285 2018.25 2019.5 18
0 91.25 2 2 1927 0 3529 3762 2018.25 2019.5 18
0 91.25 2 2 1927 1 1764 1884 2018.25 2019.5 18
0 91.25 2 3 1927 0 125 3762 2018.25 2019.5 18
0 91.25 2 3 1927 1 61 1884 2018.25 2019.5 18
0 91.25 2 4 1927 0 108 3762 2018.25 2019.5 18
0 91.25 2 4 1927 1 59 1884 2018.25 2019.5 18
0 91.25 3 3 1927 0 1972 2155 2018.25 2019.5 18
0 91.25 3 3 1927 1 977 1062 2018.25 2019.5 18
0 91.25 3 4 1927 0 183 2155 2018.25 2019.5 18
0 91.25 3 4 1927 1 85 1062 2018.25 2019.5 18
0 91.25 4 4 1927 0 4941 4941 2018.25 2019.5 18
0 91.25 4 4 1927 1 2444 2444 2018.25 2019.5 18
0 91.5 1 1 1927 0 2171 2364 2018.5 2019.75 18
0 91.5 1 1 1927 1 1120 1205 2018.5 2019.75 18
0 91.5 1 2 1927 0 151 2364 2018.5 2019.75 18
0 91.5 1 2 1927 1 64 1205 2018.5 2019.75 18
0 91.5 1 3 1927 0 12 2364 2018.5 2019.75 18
0 91.5 1 3 1927 1 3 1205 2018.5 2019.75 18
0 91.5 1 4 1927 0 30 2364 2018.5 2019.75 18
0 91.5 1 4 1927 1 18 1205 2018.5 2019.75 18
0 91.5 2 2 1927 0 3428 3667 2018.5 2019.75 18
0 91.5 2 2 1927 1 1705 1825 2018.5 2019.75 18
0 91.5 2 3 1927 0 133 3667 2018.5 2019.75 18
0 91.5 2 3 1927 1 64 1825 2018.5 2019.75 18
0 91.5 2 4 1927 0 106 3667 2018.5 2019.75 18
0 91.5 2 4 1927 1 56 1825 2018.5 2019.75 18
0 91.5 3 3 1927 0 1932 2108 2018.5 2019.75 18
0 91.5 3 3 1927 1 951 1044 2018.5 2019.75 18
0 91.5 3 4 1927 0 176 2108 2018.5 2019.75 18
0 91.5 3 4 1927 1 93 1044 2018.5 2019.75 18
0 91.5 4 4 1927 0 5257 5257 2018.5 2019.75 18
0 91.5 4 4 1927 1 2601 2601 2018.5 2019.75 18
0 91.75 1 1 1927 0 2017 2171 2018.75 2020 18
0 91.75 1 1 1927 1 1017 1120 2018.75 2020 18
0 91.75 1 2 1927 0 118 2171 2018.75 2020 18
0 91.75 1 2 1927 1 83 1120 2018.75 2020 18
0 91.75 1 3 1927 0 13 2171 2018.75 2020 18
0 91.75 1 3 1927 1 4 1120 2018.75 2020 18
0 91.75 1 4 1927 0 23 2171 2018.75 2020 18
0 91.75 1 4 1927 1 16 1120 2018.75 2020 18
0 91.75 2 2 1927 0 3304 3579 2018.75 2020 18
0 91.75 2 2 1927 1 1652 1769 2018.75 2020 18
0 91.75 2 3 1927 0 148 3579 2018.75 2020 18
0 91.75 2 3 1927 1 66 1769 2018.75 2020 18
0 91.75 2 4 1927 0 127 3579 2018.75 2020 18
0 91.75 2 4 1927 1 51 1769 2018.75 2020 18
0 91.75 3 3 1927 0 1910 2077 2018.75 2020 18
0 91.75 3 3 1927 1 939 1018 2018.75 2020 18
0 91.75 3 4 1927 0 167 2077 2018.75 2020 18
0 91.75 3 4 1927 1 79 1018 2018.75 2020 18
0 91.75 4 4 1927 0 5569 5569 2018.75 2020 18
0 91.75 4 4 1927 1 2768 2768 2018.75 2020 18
1 91 1 1 1927 0 1834 1972 2018 2019.25 18
1 91 1 1 1927 1 945 1014 2018 2019.25 18
1 91 1 2 1927 0 93 1972 2018 2019.25 18
1 91 1 2 1927 1 45 1014 2018 2019.25 18
1 91 1 3 1927 0 10 1972 2018 2019.25 18
1 91 1 3 1927 1 5 1014 2018 2019.25 18
1 91 1 4 1927 0 35 1972 2018 2019.25 18
1 91 1 4 1927 1 19 1014 2018 2019.25 18
1 91 2 2 1927 0 1423 1568 2018 2019.25 18
1 91 2 2 1927 1 719 792 2018 2019.25 18
1 91 2 3 1927 0 60 1568 2018 2019.25 18
1 91 2 3 1927 1 39 792 2018 2019.25 18
1 91 2 4 1927 0 85 1568 2018 2019.25 18
1 91 2 4 1927 1 34 792 2018 2019.25 18
1 91 3 3 1927 0 640 718 2018 2019.25 18
1 91 3 3 1927 1 322 365 2018 2019.25 18
1 91 3 4 1927 0 78 718 2018 2019.25 18
1 91 3 4 1927 1 43 365 2018 2019.25 18
1 91 4 4 1927 0 3358 3358 2018 2019.25 18
1 91 4 4 1927 1 1773 1773 2018 2019.25 18
1 91.25 1 1 1927 0 1688 1834 2018.25 2019.5 18
1 91.25 1 1 1927 1 875 945 2018.25 2019.5 18
1 91.25 1 2 1927 0 104 1834 2018.25 2019.5 18
1 91.25 1 2 1927 1 43 945 2018.25 2019.5 18
1 91.25 1 3 1927 0 6 1834 2018.25 2019.5 18
1 91.25 1 3 1927 1 4 945 2018.25 2019.5 18
1 91.25 1 4 1927 0 36 1834 2018.25 2019.5 18
1 91.25 1 4 1927 1 23 945 2018.25 2019.5 18
1 91.25 2 2 1927 0 1385 1516 2018.25 2019.5 18
1 91.25 2 2 1927 1 691 764 2018.25 2019.5 18
1 91.25 2 3 1927 0 59 1516 2018.25 2019.5 18
1 91.25 2 3 1927 1 25 764 2018.25 2019.5 18
1 91.25 2 4 1927 0 72 1516 2018.25 2019.5 18
1 91.25 2 4 1927 1 48 764 2018.25 2019.5 18
1 91.25 3 3 1927 0 623 710 2018.25 2019.5 18
1 91.25 3 3 1927 1 318 366 2018.25 2019.5 18
1 91.25 3 4 1927 0 87 710 2018.25 2019.5 18
1 91.25 3 4 1927 1 48 366 2018.25 2019.5 18
1 91.25 4 4 1927 0 3556 3556 2018.25 2019.5 18
1 91.25 4 4 1927 1 1869 1869 2018.25 2019.5 18
1 91.5 1 1 1927 0 1555 1688 2018.5 2019.75 18
1 91.5 1 1 1927 1 808 875 2018.5 2019.75 18
1 91.5 1 2 1927 0 97 1688 2018.5 2019.75 18
1 91.5 1 2 1927 1 47 875 2018.5 2019.75 18
1 91.5 1 3 1927 0 6 1688 2018.5 2019.75 18
1 91.5 1 3 1927 1 2 875 2018.5 2019.75 18
1 91.5 1 4 1927 0 30 1688 2018.5 2019.75 18
1 91.5 1 4 1927 1 18 875 2018.5 2019.75 18
1 91.5 2 2 1927 0 1337 1489 2018.5 2019.75 18
1 91.5 2 2 1927 1 678 734 2018.5 2019.75 18
1 91.5 2 3 1927 0 74 1489 2018.5 2019.75 18
1 91.5 2 3 1927 1 20 734 2018.5 2019.75 18
1 91.5 2 4 1927 0 78 1489 2018.5 2019.75 18
1 91.5 2 4 1927 1 36 734 2018.5 2019.75 18
1 91.5 3 3 1927 0 608 688 2018.5 2019.75 18
1 91.5 3 3 1927 1 302 347 2018.5 2019.75 18
1 91.5 3 4 1927 0 80 688 2018.5 2019.75 18
1 91.5 3 4 1927 1 45 347 2018.5 2019.75 18
1 91.5 4 4 1927 0 3751 3751 2018.5 2019.75 18
1 91.5 4 4 1927 1 1988 1988 2018.5 2019.75 18
1 91.75 1 1 1927 0 1424 1555 2018.75 2020 18
1 91.75 1 1 1927 1 725 808 2018.75 2020 18
1 91.75 1 2 1927 0 96 1555 2018.75 2020 18
1 91.75 1 2 1927 1 67 808 2018.75 2020 18
1 91.75 1 3 1927 0 6 1555 2018.75 2020 18
1 91.75 1 3 1927 1 2 808 2018.75 2020 18
1 91.75 1 4 1927 0 29 1555 2018.75 2020 18
1 91.75 1 4 1927 1 14 808 2018.75 2020 18
1 91.75 2 2 1927 0 1293 1434 2018.75 2020 18
1 91.75 2 2 1927 1 651 725 2018.75 2020 18
1 91.75 2 3 1927 0 70 1434 2018.75 2020 18
1 91.75 2 3 1927 1 35 725 2018.75 2020 18
1 91.75 2 4 1927 0 71 1434 2018.75 2020 18
1 91.75 2 4 1927 1 39 725 2018.75 2020 18
1 91.75 3 3 1927 0 607 688 2018.75 2020 18
1 91.75 3 3 1927 1 288 324 2018.75 2020 18
1 91.75 3 4 1927 0 81 688 2018.75 2020 18
1 91.75 3 4 1927 1 36 324 2018.75 2020 18
1 91.75 4 4 1927 0 3939 3939 2018.75 2020 18
1 91.75 4 4 1927 1 2087 2087 2018.75 2020 18
0 90 1 1 1928 0 3364 3622 2018 2019.25 18
0 90 1 1 1928 1 1692 1851 2018 2019.25 18
0 90 1 2 1928 0 209 3622 2018 2019.25 18
0 90 1 2 1928 1 131 1851 2018 2019.25 18
0 90 1 3 1928 0 19 3622 2018 2019.25 18
0 90 1 3 1928 1 6 1851 2018 2019.25 18
0 90 1 4 1928 0 30 3622 2018 2019.25 18
0 90 1 4 1928 1 22 1851 2018 2019.25 18
0 90 2 2 1928 0 4099 4383 2018 2019.25 18
0 90 2 2 1928 1 2001 2145 2018 2019.25 18
0 90 2 3 1928 0 162 4383 2018 2019.25 18
0 90 2 3 1928 1 72 2145 2018 2019.25 18
0 90 2 4 1928 0 122 4383 2018 2019.25 18
0 90 2 4 1928 1 72 2145 2018 2019.25 18
0 90 3 3 1928 0 2081 2273 2018 2019.25 18
0 90 3 3 1928 1 958 1056 2018 2019.25 18
0 90 3 4 1928 0 192 2273 2018 2019.25 18
0 90 3 4 1928 1 98 1056 2018 2019.25 18
0 90 4 4 1928 0 4758 4758 2018 2019.25 18
0 90 4 4 1928 1 2372 2372 2018 2019.25 18
0 90.25 1 1 1928 0 3126 3364 2018.25 2019.5 18
0 90.25 1 1 1928 1 1579 1692 2018.25 2019.5 18
0 90.25 1 2 1928 0 193 3364 2018.25 2019.5 18
0 90.25 1 2 1928 1 89 1692 2018.25 2019.5 18
0 90.25 1 3 1928 0 15 3364 2018.25 2019.5 18
0 90.25 1 3 1928 1 12 1692 2018.25 2019.5 18
0 90.25 1 4 1928 0 30 3364 2018.25 2019.5 18
0 90.25 1 4 1928 1 12 1692 2018.25 2019.5 18
0 90.25 2 2 1928 0 4034 4308 2018.25 2019.5 18
0 90.25 2 2 1928 1 1974 2132 2018.25 2019.5 18
0 90.25 2 3 1928 0 144 4308 2018.25 2019.5 18
0 90.25 2 3 1928 1 77 2132 2018.25 2019.5 18
0 90.25 2 4 1928 0 130 4308 2018.25 2019.5 18
0 90.25 2 4 1928 1 81 2132 2018.25 2019.5 18
0 90.25 3 3 1928 0 2083 2262 2018.25 2019.5 18
0 90.25 3 3 1928 1 955 1036 2018.25 2019.5 18
0 90.25 3 4 1928 0 179 2262 2018.25 2019.5 18
0 90.25 3 4 1928 1 81 1036 2018.25 2019.5 18
0 90.25 4 4 1928 0 5102 5102 2018.25 2019.5 18
0 90.25 4 4 1928 1 2564 2564 2018.25 2019.5 18
0 90.5 1 1 1928 0 2886 3126 2018.5 2019.75 18
0 90.5 1 1 1928 1 1466 1579 2018.5 2019.75 18
0 90.5 1 2 1928 0 190 3126 2018.5 2019.75 18
0 90.5 1 2 1928 1 88 1579 2018.5 2019.75 18
0 90.5 1 3 1928 0 16 3126 2018.5 2019.75 18
0 90.5 1 3 1928 1 8 1579 2018.5 2019.75 18
0 90.5 1 4 1928 0 34 3126 2018.5 2019.75 18
0 90.5 1 4 1928 1 17 1579 2018.5 2019.75 18
0 90.5 2 2 1928 0 3963 4227 2018.5 2019.75 18
0 90.5 2 2 1928 1 1925 2063 2018.5 2019.75 18
0 90.5 2 3 1928 0 153 4227 2018.5 2019.75 18
0 90.5 2 3 1928 1 64 2063 2018.5 2019.75 18
0 90.5 2 4 1928 0 111 4227 2018.5 2019.75 18
0 90.5 2 4 1928 1 74 2063 2018.5 2019.75 18
0 90.5 3 3 1928 0 2048 2242 2018.5 2019.75 18
0 90.5 3 3 1928 1 972 1044 2018.5 2019.75 18
0 90.5 3 4 1928 0 194 2242 2018.5 2019.75 18
0 90.5 3 4 1928 1 72 1044 2018.5 2019.75 18
0 90.5 4 4 1928 0 5441 5441 2018.5 2019.75 18
0 90.5 4 4 1928 1 2738 2738 2018.5 2019.75 18
0 90.75 1 1 1928 0 2662 2886 2018.75 2020 18
0 90.75 1 1 1928 1 1358 1466 2018.75 2020 18
0 90.75 1 2 1928 0 174 2886 2018.75 2020 18
0 90.75 1 2 1928 1 85 1466 2018.75 2020 18
0 90.75 1 3 1928 0 9 2886 2018.75 2020 18
0 90.75 1 3 1928 1 7 1466 2018.75 2020 18
0 90.75 1 4 1928 0 41 2886 2018.75 2020 18
0 90.75 1 4 1928 1 16 1466 2018.75 2020 18
0 90.75 2 2 1928 0 3899 4153 2018.75 2020 18
0 90.75 2 2 1928 1 1858 2013 2018.75 2020 18
0 90.75 2 3 1928 0 150 4153 2018.75 2020 18
0 90.75 2 3 1928 1 84 2013 2018.75 2020 18
0 90.75 2 4 1928 0 104 4153 2018.75 2020 18
0 90.75 2 4 1928 1 71 2013 2018.75 2020 18
0 90.75 3 3 1928 0 2047 2217 2018.75 2020 18
0 90.75 3 3 1928 1 951 1044 2018.75 2020 18
0 90.75 3 4 1928 0 170 2217 2018.75 2020 18
0 90.75 3 4 1928 1 93 1044 2018.75 2020 18
0 90.75 4 4 1928 0 5780 5780 2018.75 2020 18
0 90.75 4 4 1928 1 2901 2901 2018.75 2020 18
1 90 1 1 1928 0 2609 2790 2018 2019.25 18
1 90 1 1 1928 1 1319 1426 2018 2019.25 18
1 90 1 2 1928 0 132 2790 2018 2019.25 18
1 90 1 2 1928 1 76 1426 2018 2019.25 18
1 90 1 3 1928 0 16 2790 2018 2019.25 18
1 90 1 3 1928 1 3 1426 2018 2019.25 18
1 90 1 4 1928 0 33 2790 2018 2019.25 18
1 90 1 4 1928 1 28 1426 2018 2019.25 18
1 90 2 2 1928 0 1664 1813 2018 2019.25 18
1 90 2 2 1928 1 882 967 2018 2019.25 18
1 90 2 3 1928 0 62 1813 2018 2019.25 18
1 90 2 3 1928 1 27 967 2018 2019.25 18
1 90 2 4 1928 0 87 1813 2018 2019.25 18
1 90 2 4 1928 1 58 967 2018 2019.25 18
1 90 3 3 1928 0 729 826 2018 2019.25 18
1 90 3 3 1928 1 385 439 2018 2019.25 18
1 90 3 4 1928 0 97 826 2018 2019.25 18
1 90 3 4 1928 1 54 439 2018 2019.25 18
1 90 4 4 1928 0 3640 3640 2018 2019.25 18
1 90 4 4 1928 1 1934 1934 2018 2019.25 18
1 90.25 1 1 1928 0 2424 2609 2018.25 2019.5 18
1 90.25 1 1 1928 1 1228 1319 2018.25 2019.5 18
1 90.25 1 2 1928 0 120 2609 2018.25 2019.5 18
1 90.25 1 2 1928 1 62 1319 2018.25 2019.5 18
1 90.25 1 3 1928 0 18 2609 2018.25 2019.5 18
1 90.25 1 3 1928 1 10 1319 2018.25 2019.5 18
1 90.25 1 4 1928 0 47 2609 2018.25 2019.5 18
1 90.25 1 4 1928 1 19 1319 2018.25 2019.5 18
1 90.25 2 2 1928 0 1624 1796 2018.25 2019.5 18
1 90.25 2 2 1928 1 859 958 2018.25 2019.5 18
1 90.25 2 3 1928 0 87 1796 2018.25 2019.5 18
1 90.25 2 3 1928 1 44 958 2018.25 2019.5 18
1 90.25 2 4 1928 0 85 1796 2018.25 2019.5 18
1 90.25 2 4 1928 1 55 958 2018.25 2019.5 18
1 90.25 3 3 1928 0 713 807 2018.25 2019.5 18
1 90.25 3 3 1928 1 365 415 2018.25 2019.5 18
1 90.25 3 4 1928 0 94 807 2018.25 2019.5 18
1 90.25 3 4 1928 1 50 415 2018.25 2019.5 18
1 90.25 4 4 1928 0 3857 3857 2018.25 2019.5 18
1 90.25 4 4 1928 1 2074 2074 2018.25 2019.5 18
1 90.5 1 1 1928 0 2248 2424 2018.5 2019.75 18
1 90.5 1 1 1928 1 1158 1228 2018.5 2019.75 18
1 90.5 1 2 1928 0 126 2424 2018.5 2019.75 18
1 90.5 1 2 1928 1 49 1228 2018.5 2019.75 18
1 90.5 1 3 1928 0 8 2424 2018.5 2019.75 18
1 90.5 1 3 1928 1 6 1228 2018.5 2019.75 18
1 90.5 1 4 1928 0 42 2424 2018.5 2019.75 18
1 90.5 1 4 1928 1 15 1228 2018.5 2019.75 18
1 90.5 2 2 1928 0 1586 1744 2018.5 2019.75 18
1 90.5 2 2 1928 1 834 921 2018.5 2019.75 18
1 90.5 2 3 1928 0 61 1744 2018.5 2019.75 18
1 90.5 2 3 1928 1 34 921 2018.5 2019.75 18
1 90.5 2 4 1928 0 97 1744 2018.5 2019.75 18
1 90.5 2 4 1928 1 53 921 2018.5 2019.75 18
1 90.5 3 3 1928 0 720 818 2018.5 2019.75 18
1 90.5 3 3 1928 1 362 419 2018.5 2019.75 18
1 90.5 3 4 1928 0 98 818 2018.5 2019.75 18
1 90.5 3 4 1928 1 57 419 2018.5 2019.75 18
1 90.5 4 4 1928 0 4083 4083 2018.5 2019.75 18
1 90.5 4 4 1928 1 2198 2198 2018.5 2019.75 18
1 90.75 1 1 1928 0 2087 2248 2018.75 2020 18
1 90.75 1 1 1928 1 1062 1158 2018.75 2020 18
1 90.75 1 2 1928 0 99 2248 2018.75 2020 18
1 90.75 1 2 1928 1 79 1158 2018.75 2020 18
1 90.75 1 3 1928 0 12 2248 2018.75 2020 18
1 90.75 1 3 1928 1 5 1158 2018.75 2020 18
1 90.75 1 4 1928 0 50 2248 2018.75 2020 18
1 90.75 1 4 1928 1 12 1158 2018.75 2020 18
1 90.75 2 2 1928 0 1572 1712 2018.75 2020 18
1 90.75 2 2 1928 1 784 883 2018.75 2020 18
1 90.75 2 3 1928 0 60 1712 2018.75 2020 18
1 90.75 2 3 1928 1 40 883 2018.75 2020 18
1 90.75 2 4 1928 0 80 1712 2018.75 2020 18
1 90.75 2 4 1928 1 59 883 2018.75 2020 18
1 90.75 3 3 1928 0 688 789 2018.75 2020 18
1 90.75 3 3 1928 1 346 402 2018.75 2020 18
1 90.75 3 4 1928 0 101 789 2018.75 2020 18
1 90.75 3 4 1928 1 56 402 2018.75 2020 18
1 90.75 4 4 1928 0 4320 4320 2018.75 2020 18
1 90.75 4 4 1928 1 2323 2323 2018.75 2020 18
0 89 1 1 1929 0 4135 4433 2018 2019.25 18
0 89 1 1 1929 1 2121 2277 2018 2019.25 18
0 89 1 2 1929 0 255 4433 2018 2019.25 18
0 89 1 2 1929 1 132 2277 2018 2019.25 18
0 89 1 3 1929 0 13 4433 2018 2019.25 18
0 89 1 3 1929 1 8 2277 2018 2019.25 18
0 89 1 4 1929 0 30 4433 2018 2019.25 18
0 89 1 4 1929 1 16 2277 2018 2019.25 18
0 89 2 2 1929 0 4402 4652 2018 2019.25 18
0 89 2 2 1929 1 2131 2258 2018 2019.25 18
0 89 2 3 1929 0 130 4652 2018 2019.25 18
0 89 2 3 1929 1 66 2258 2018 2019.25 18
0 89 2 4 1929 0 120 4652 2018 2019.25 18
0 89 2 4 1929 1 61 2258 2018 2019.25 18
0 89 3 3 1929 0 2048 2199 2018 2019.25 18
0 89 3 3 1929 1 978 1066 2018 2019.25 18
0 89 3 4 1929 0 151 2199 2018 2019.25 18
0 89 3 4 1929 1 88 1066 2018 2019.25 18
0 89 4 4 1929 0 4404 4404 2018 2019.25 18
0 89 4 4 1929 1 2196 2196 2018 2019.25 18
